id,text,BIO_anno,class
4691,我不应该。这里已经成功了。如果不出意外，,O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O,2
4658,如果你尝试，你不能提取金额。,O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-COMMENTS_N I-COMMENTS_N O,2
1112,农行｜20K砖行｜04K,B-BANK I-BANK O O O O O O O O O O,2
517,按道理不应该～我也是贷吧破黑然后直接又申了两张汽车卡v版和银联版都是秒批～,O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O B-COMMENTS_N I-COMMENTS_N O O O O O O,2
7243,温馨提示：投资有风险，需谨慎,O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
6065,开卡就要收取这笔费用，我这几年开了多少张卡，在有这个app之前，还真没有注意到这一点，我简直要疯了,O B-PRODUCT O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O B-PRODUCT O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O,0
3741,主要还是今年严打菠菜和杀猪盘诈骗洗钱。,O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,2
5586,刚玩卡时就是被中信圆梦金拖下水的,O O O O O O O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O,0
1098,建行必须要9行以下是吗？9行可不可以,B-BANK I-BANK O O O O O O O O O O O O O O O O,2
1104,我丢，早知道不走无卡通道了，我希望下一个额度差不多的就足够了,O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O,2
3277,农行15K六期账单到25k再到35k,B-BANK I-BANK O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O,2
989,不错不错提额方面有什么心得体会吗想学习一下,B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O,1
3409,征信没大毛病问题不大，耐心等待吧,B-PRODUCT I-PRODUCT O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,2
5013,民生真的不错,B-BANK I-BANK B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_ADJ I-COMMENTS_ADJ,1
6340,失望就注销，银行看不起人，踏马的,B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O,0
6939,什么意思，分期18k？看看我的帖子你就明白了。?你是说金融情报基金占用了专项分期额度？,O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O B-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O,2
2282,俺批了两万美滋滋。。,O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O,1
878,找理财经理特批,O B-PRODUCT I-PRODUCT O O O O,2
4135,我的也没有额度，打电话一查，5万,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O,2
6920,系统问题，想多了,O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ,2
7259,广发首卡必选犀利。返现给力方便。100我都薅了4年了。一年1200,B-BANK I-BANK B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,1
876,如果你对活动感兴趣，你可以试着申请一个。?反正免费,O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
2324,简单，协商很快就行。你自己态度要好，但要强硬。多打投诉电话，不要和催收多bb,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O,0
2249,招个黑房子概括的太高真恶心,O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
3962,某某卡友竟然领了六元，满6.01减6，但要被扫才行，:D,O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
99,流水一个月有多少,B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
550,请问最后你怎么解决的呢？我也是就房贷的信用卡一张卡逾期了。之前都是晚上八点以后存进去在app手动还房...,O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT I-PRODUCT O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O,2
1988,网申的？会有业务员联系你填表，再等等吧,B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O,2
5304,到时间了吗，我都没有临时啊！我都没有临额,O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,2
6924,老兄，哪个网点？之前在滨江要看社保,O O O O O O O O O O O O O O O O O,2
6427,你这利息够低,O O B-COMMENTS_N I-COMMENTS_N O O,2
2272,你怎么app会有更新我申请重申app一直没反应,O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O,2
7378,不能，要去网点申请,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O,2
4446,大佬们，我学生时代办了张，额度不提，有啥办法么,O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O,2
2421,交行超级记仇，野鸡行就是这样，不要也罢,B-BANK I-BANK O O O B-COMMENTS_ADJ O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O,0
6457,比我秒拒好啊，还选了个2588888的号码飞了,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O,2
81,我也是4号申请的，还在审批,O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,2
2358,确实很菜的卡,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-PRODUCT,0
4037,这没什么好奇怪的，老农也是这样，申太多卡银行要确认是不是本人,O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-PRODUCT O O O O O O O O O O,2
846,公积金找不到了！！！不知道是什么问题,B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O,2
4022,资金用途违规了,B-COMMENTS_N I-COMMENTS_N O O O O O,2
3389,上个月刷了一笔两万多，还没出账单就接到电话让我分期，我坚决不分期，客服说保持合作关系提高评分，最后提议分500三期，我就分了…...,O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-PRODUCT I-PRODUCT O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O,2
2860,我哭了，居然要这么久，其他商业银行都是半年久开始了，第一次搞四大行竟然这么慢,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ,0
6071,广发除了有优惠之外没啥可取之处，积分不能兑换东西，还款日还没到就开始疯狂给你打电话催收，客服态度也贼差，至今还没在广发遇到一个态度好的客服,B-BANK I-BANK O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O B-COMMENTS_N I-COMMENTS_N O B-PRODUCT I-PRODUCT O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O B-BANK I-BANK O O O O O O O O B-PRODUCT I-PRODUCT,0
4877,算了一下这个分期一年2177，刷卡一年差不多3300是这样算的吧,O O O O O O B-PRODUCT I-PRODUCT O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O,2
2788,我能等半年，看看会不会自动解封吗？？？,O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O,2
3162,你这操作就叫做不知好歹，不先掂量下自己的资质。,O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O,2
6075,请问一下去银行被推荐了全球支付和全球热购一套，是不是被套路了，还在犹豫是否激活中,O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,0
6152,没有固定额度一说，只有“永久额度”和“临时额度”,O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O,2
3122,看来剩下的费用不是直接需要的。如果要用，听说提现比较。,O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
3381,建议留兴、邮、工、招、中，理由：兴业额度高少刷还能一直提，光头强不做分期是提不了额的，老农现在很难提了，阿信没什么权益额度也不高...,O O O B-BANK O B-BANK O B-BANK O B-BANK O B-BANK O O O O B-BANK O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,2
1375,申平安,O B-BANK I-BANK,2
4178,中行二卡不都不查征信同额秒批吗。你注销3w的卡，再申请二卡不就9w又下来一张了,B-BANK I-BANK O O O O O O B-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O,2
293,具体怎么用是刷出自动分期还是,O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O,2
7400,额度多少，,B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
4848,100张还款凭证刚用完50张，最多4张，但只退了4张,O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O,2
4533,别听有些人瞎说，这个能不管了吗？这个不管，你所有的信用卡全部受牵连，一败涂地,O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O,2
5466,我现在已经借了，所以没有那一页。交通银行app-,O O O O O O O O O O O O O O O O B-BANK I-BANK I-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O,2
5546,黄金卡属于通识教育卡,B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O,2
2929,没有，收到续费卡信息后提前打电话改地址,O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O,2
2784,刚才那张图，你再点击一下，然后你就会看到，有一个“卡片信息”，这个就能显示是正常还是不正常,O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
2469,我也被选中了。但是我的是0.6的还加三。一万就要63块钱。不划算,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
5759,我之前开了2卡就这样分期也没了等过阵子就正常了,O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
6272,已经有招行先例，多多少少还是有点的,O O O B-BANK I-BANK O O O O O O O O O O O O,2
6575,当天消费的积分，第三天才入账。如果是当天晚上九点之后消费的话，那么就要到第四天才入账了。,O O B-COMMENTS_N I-COMMENTS_N O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O,2
3998,征信逾期？我半年都没事,B-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O O O O,2
5438,进过黑名单就别试图洗白了，中国银行多了去了，不在一棵树上吊死,O O B-COMMENTS_ADJ O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-BANK I-BANK I-BANK I-BANK O O O O O O O O O O O O B-COMMENTS_ADJ,0
6673,额度共享吧。,B-COMMENTS_N I-COMMENTS_N O O O O,2
807,我还没逾期，所以拿不到这个，求,O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O,2
6090,[捂脸]消费达标，下个月月底前，系统扣除，短信发送兑换码，我办了招行哔哩哔哩联名卡，平安联名储蓄卡，这个建行卡是最慢的…,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O B-BANK I-BANK O O B-PRODUCT I-PRODUCT O O O O B-BANK I-BANK O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,0
5267,多刷，刷空，刷大额,B-COMMENTS_ADJ O O O O O O B-COMMENTS_N I-COMMENTS_N,2
6567,平安，光大已销卡。,B-BANK I-BANK O B-BANK I-BANK O B-COMMENTS_N I-COMMENTS_N O,2
2792,可以调，留哪个好？继续碰瓷大白金？,O O O O O O O B-COMMENTS_ADJ O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O,2
1286,会不会影响我的其他信用卡啊，请求大神告知，会不会这个错误，导致其他银行信用卡被封卡？,O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O,2
1937,没钱还也只能拖下去了，每个月还个几十块进入就行，代表有还款意向，但没还款能力，没协商好分期还款前，都不要还大金额进入，还进去也是当利息扣掉浪费钱。...,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O B-COMMENTS_ADJ B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O,2
1354,唉，只想要个经典白，奈何一直下不来,O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O,2
6731,是太着急了，还进去当天就刷了,O O O O O O O O O O O O O O,2
2080,上一张销卡多久了,O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
1327,你逾期几期账单了,O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_N I-COMMENTS_N O,2
1586,刚好三个月。4月一号进的款,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O,2
697,APP里额度调整里看不到吗,O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O,2
5259,你卡少还好点，我现在十一行更费劲能提了，之前十五行减到8行又要反弹的趋势……,O B-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4609,也是农行房贷吧,O O B-BANK I-BANK B-PRODUCT I-PRODUCT O,2
2704,看你签名，感觉可能是其他行授信过高,O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ,2
1236,活着真累.以贷养贷.贷贷相传。,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O,0
4943,桐柏卡是每笔交易自动分期,O O O O O O O O O O B-PRODUCT I-PRODUCT,2
1369,闪电贷呢,B-PRODUCT I-PRODUCT I-PRODUCT O,2
3329,我也出推荐额度了不过我觉得不靠谱，怕送人头,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O,0
5770,给你相反，工商，广发，民生都给过了，中信是买了点理财邀请的，给拒了,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-BANK I-BANK O B-BANK I-BANK O B-BANK I-BANK O O O O O B-BANK I-BANK O O O O B-PRODUCT I-PRODUCT O O O O O B-COMMENTS_ADJ O,2
2956,竟然有实体卡，拿到实体卡告诉我，我也去弄一张，有卡还是放心些,O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
34,中信34K（淘宝V、i白、lu.xu.ry）,B-BANK I-BANK O O O O O O O O O O O O O O O O O O O O,2
7285,差不多充了800多块钱,B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O,2
827,平安的备用金太坑别用，我提前还了扣了3%，打电话怼回来了,B-BANK I-BANK O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O,0
7078,同款短信??想问额度怎么看,O O O O O O O O O O O O O,2
1850,打电话和客服确认，好像有时候不会去，之前恒丰就超过了,O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK O O O O,2
2610,限制城市吗，今天金葵花，苏州升钻石，有影响吗,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O,2
4342,光大是我销户的下一个目标，积分也废了，用了快两年了。,B-BANK I-BANK O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-PRODUCT I-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O,0
6178,前段时间，建行发短信说我有办金卡的资格了，哎，土老帽，没见过金卡，就去办了。,O O O O O B-BANK I-BANK O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O,2
3757,这种说法不成立，简单的说：有需求就上（转账限额，意味着大额转账，有钱）。没需求要也没用（小额转账，手机银行即可，达不20万以上）。纯收藏、或个人收集爱好请忽略...,O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_N O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
1351,中国银行10k,B-BANK I-BANK I-BANK I-BANK O O O,2
3287,农行能否推荐卡种？,B-BANK I-BANK O O O O B-PRODUCT O O,2
7264,激活了就是业绩。,B-COMMENTS_N I-COMMENTS_N O O O O O O,2
1452,楼主怎么拿到白金卡的？,O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O,2
1165,浦发:15k-21k-31k-43-51.5k-86k5月2号,B-BANK I-BANK O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
5570,吓你的，失信人员只有法院才能办，也就是说，要先起诉，法院判了才能划扣你账户的钱,O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O,2
6334,妹的，一顿操作最后提额失败,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O,0
7507,建行53K,B-BANK I-BANK O O O,2
2550,所以，这下你自己都说到点子上了，砖治百病，连砖都解决不了的问题，靠所谓的少行低授信能行吗？行不通的呀！都是虚头巴脑的东西，没砖啥都不用说。我19年第一次申请就是...,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
5512,和首卡共享额度？,O B-PRODUCT I-PRODUCT O O B-COMMENTS_N I-COMMENTS_N O,2
5282,15，新人哦，浦发的,O O O O O O O B-BANK I-BANK O,2
2719,什么卡种？招行首卡不上门？？,O O O O O B-BANK I-BANK B-PRODUCT I-PRODUCT O O O O O,2
4290,销卡也是有魄力的,B-COMMENTS_N I-COMMENTS_N O O O O O O,2
6723,卓越孝心白多少额度起批,B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O,2
7098,曲线的机会很小，并且即使能曲线，额度也多不了多少,O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
1170,我有个朋友还完分行直接让你去销卡！牛不牛，兴业的,O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-BANK I-BANK O,0
7101,固定收益类资产主要包括了银行定期存款、协议存款、国债、金融债、企业债、可转换债券等等。这类资产都有一个特征：具备到期还本付息，利息在一定时间内相对「固定」的特性。,O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O,2
2394,我5万额度，5w挡,O O O B-COMMENTS_N I-COMMENTS_N O O O O,2
6302,慢慢准备，我本来是准备年底再申请的，今天觉得时间太长了，耽误自己集卡进度，就试试看看了。等卡激活了，就把钱转中信去，再看看能不能下中信。一个个来，还差4行就集...,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O B-PRODUCT O O O O O O O O O O O B-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O O O B-BANK I-BANK O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-BANK I-BANK O O O O O O O O O O O O O O O,2
6335,我想问问这预留公司电话是怎么修改的？,O O O O O O O O O O O O O O O O O O,2
6182,我的公安便民龙卡信用卡 开卡2000额度，估计就是万年2000额度吧？,O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O,2
5758,两张卡都是新开的，才有这个疑惑,O O B-PRODUCT O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
4599,后来怎么处理??我也遇到了，现在有点担心,O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
4020,融e借显示正常，也没关。单币卡来的,B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O,2
6777,15100降到4500-说人行征信有逾期，可是最近一次逾期都一年半了，居然现在还有连锁反应,O O O O O B-COMMENTS_ADJ O O O O O O O O O B-PRODUCT I-PRODUCT O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O,2
2197,招行的你怎么协商分期的,B-BANK I-BANK O O O O O O B-PRODUCT I-PRODUCT O,2
5801,还有次给我打电话，说我有5W5的那啥，问我今天下午能刷出来不，可能明天就没了，这已经明目张胆的，引导你套现了啊...,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,2
6543,兴业始终是我的心病，等过几天我去申请中信算了,B-BANK I-BANK O O O O O O O O O O O O O O O O B-BANK I-BANK O O,2
5027,5万起步。。浦发的,O O O O O O B-BANK I-BANK O,2
6336,与你全额一次还关系不大，你如果近段时间有小贷，负债特别高才是根本原因。我的平安每个月都是最后一天一次还几万没见降额。...,O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O B-BANK I-BANK O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O,2
6157,资质好的可以带着资产或者带上行驶证和房产证去整大山白曲线！,O O B-COMMENTS_ADJ O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O B-PRODUCT I-PRODUCT I-PRODUCT O O O,2
3635,广东很多地方都不给办，不符合规定吧,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O,2
2415,那就是说小地方办不了了,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O,2
7332,浪费征信,O O B-PRODUCT I-PRODUCT,2
748,那刷卡套出来后，通过其他银行的结算卡，再转入建行储蓄卡三方存管，再去炒股会被抓不？,O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O,2
1127,招商97k经典白,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT,2
2279,千三的啊，额度太低了,O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ O,0
6266,对呀，才四万，又不是很多,O O O O O O O O O O O O,2
3990,你这个万事达白金出额度了没？你之前有4w的额度卡，这次能翻倍吧？我也申请了这张卡，之前的星座5千，这个白金批了2w。在犹豫要不要激活呢。...,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-PRODUCT O O O O O O O O O O O O O O O B-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,2
3488,销户半年或者一年，等完全销户以后，算是首卡。大妈家的销户，是提出申请以后的一年才算正式销卡销户。,B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-PRODUCT I-PRODUCT O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O,2
4912,民生银行还要预约啊,B-BANK I-BANK I-BANK I-BANK O O O O O,2
47,6000下了5万？真牛??是在网上申的,O O O O O O O O O O O O O O O O O O O,2
4760,我去年9月份网申平安携程卡、卡员申广发犀利卡，均秒批。,O O O O O O O O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,1
6837,直接批准注销了，我有资质的银行不喜欢,O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ,0
3809,我也是工行，昨天刚完成呆账核销。我问风险部那边来着，呆账还清了，征信上会显示逾期…,O O O B-BANK I-BANK O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O B-PRODUCT I-PRODUCT O O O O B-COMMENTS_N I-COMMENTS_N O,2
